id,lon_start,lat_start,lon_end,lat_end,frequency
930,10.821832,52.463305,10.8224,52.462213,0.876115
931,10.820192,52.451884,10.821734,52.451511,1.419557
932,10.821734,52.451511,10.823277,52.451137,1.44089
933,10.815691,52.452977,10.817941,52.45243,1.41214
934,10.817941,52.45243,10.820192,52.451884,1.407503
935,10.811795,52.427966,10.814398,52.427884,1.98385
936,10.814398,52.427884,10.81434,52.428488,1.850761
937,10.80849,52.426468,10.8084,52.427984,1.546115
938,10.8084,52.427984,10.810097,52.427975,1.992914
939,10.810097,52.427975,10.811795,52.427966,2.015658
940,10.812426,52.440791,10.814536,52.441113,1.44745
941,10.808899,52.43964,10.808956,52.439812,1.529845
942,10.806162,52.438449,10.80753,52.439044,1.605878
943,10.80753,52.439044,10.808899,52.43964,1.596557
944,10.807897,52.442118,10.808288,52.440827,1.46348
945,10.808288,52.440827,10.808956,52.439812,1.460715
946,10.805496,52.453297,10.806472,52.453711,1.791387
947,10.806472,52.453711,10.807158,52.453147,1.342601
948,10.804339,52.454124,10.805306,52.453197,0.863395
949,10.805306,52.453197,10.805496,52.453297,1.867011
950,10.798553,52.448782,10.798898,52.449041,1.001935
951,10.798898,52.449041,10.799464,52.450474,0.996554
952,10.799464,52.450474,10.800216,52.450228,1.922714
953,10.792654,52.45096,10.793916,52.451278,1.955808
954,10.793916,52.451278,10.794989,52.45137,1.953423
955,10.791141,52.449632,10.790857,52.450374,1.373128
956,10.790857,52.450374,10.792654,52.45096,1.859012
957,10.791284,52.417198,10.791428,52.417076,1.904205
958,10.787981,52.415562,10.788075,52.417039,1.505926
959,10.788075,52.417039,10.789752,52.417057,1.353593
960,10.789752,52.417057,10.791428,52.417076,1.344202
961,10.791428,52.417076,10.7912,52.415672,1.761829
962,10.784563,52.421713,10.785878,52.421415,0.489965
963,10.785878,52.421415,10.786376,52.422217,2.08267
964,10.785222,52.424071,10.784564,52.422618,1.121426
965,10.784564,52.422618,10.786376,52.422217,2.181088
966,10.78409,52.421021,10.785428,52.420716,0.475306
967,10.785428,52.420716,10.785183,52.420313,2.067569
968,10.783578,52.420231,10.784918,52.419916,0.535994
969,10.784918,52.419916,10.785183,52.420313,2.079463
970,10.783831,52.409256,10.783461,52.409244,1.420725
971,10.783515,52.408126,10.78404,52.407437,1.905949
972,10.783093,52.426884,10.783093,52.425506,2.404222
973,10.783093,52.425506,10.785256,52.425531,2.005526
974,10.785256,52.425531,10.785222,52.424071,1.435381
975,10.7773,52.423802,10.778732,52.423532,1.726883
976,10.778732,52.423532,10.779077,52.424075,0.340769
977,10.7773,52.423802,10.777518,52.4247,2.138748
978,10.777518,52.4247,10.776068,52.424784,0.915571
979,10.776654,52.405702,10.777205,52.405866,1.692426
980,10.777205,52.405866,10.777529,52.405838,1.821652
981,10.777529,52.405838,10.778022,52.405429,1.81299
982,10.776434,52.42235,10.7773,52.423802,2.039691
983,10.7773,52.423802,10.774792,52.42426,1.685429
984,10.772518,52.421475,10.774956,52.42141,0.940545
985,10.774956,52.42141,10.775738,52.421049,1.018372
986,10.775738,52.421049,10.776434,52.42235,2.004373
987,10.776654,52.405702,10.774187,52.404896,1.450679
988,10.774187,52.404896,10.771721,52.40409,1.428063
989,10.766086,52.411593,10.767633,52.411059,1.586551
990,10.767633,52.411059,10.76918,52.410526,1.583076
991,10.76918,52.410526,10.769566,52.411143,1.316174
992,10.763795,52.411981,10.764785,52.412281,1.698492
993,10.764785,52.412281,10.766086,52.411593,1.567115
994,10.765642,52.402564,10.764085,52.402257,1.414794
995,10.764085,52.402257,10.762529,52.40195,1.428852
996,10.759226,52.401244,10.760877,52.401597,1.467932
997,10.760877,52.401597,10.762529,52.40195,1.446932
998,10.757959,52.399537,10.756898,52.399474,0.872152
999,10.739265,52.399634,10.739969,52.3991,1.948599
1000,10.739969,52.3991,10.740905,52.398707,1.946157
1001,10.740905,52.398707,10.740829,52.397682,1.779402
1002,10.740829,52.397682,10.741353,52.396727,1.772752
1003,10.73912,52.401978,10.737615,52.401757,0.864722
1004,10.737615,52.401757,10.73844,52.400695,1.742857
1005,10.73844,52.400695,10.739265,52.399634,1.76634
1006,10.741609,52.407699,10.740167,52.407513,1.605101
1007,10.740167,52.407513,10.738373,52.407212,1.549566
1008,10.737593,52.406977,10.738373,52.407212,1.696229
1009,10.737589,52.412918,10.738577,52.412617,2.16878
1010,10.737589,52.412918,10.736527,52.41315,2.168317
1011,10.739124,52.429262,10.73854,52.429446,1.573791
1012,10.73854,52.429446,10.736462,52.430209,1.558697
1013,10.736462,52.430209,10.736915,52.431323,1.433762
1014,10.733852,52.386595,10.734595,52.386107,0.659959
1015,10.734595,52.386107,10.735859,52.385619,0.297068
1016,10.792391,52.425035,10.79296,52.424777,2.187194
1017,10.793149,52.424685,10.79296,52.424777,2.188492
1018,10.79296,52.424777,10.792434,52.424367,0.791896
1019,10.793087,52.424376,10.793149,52.424685,1.391519
1020,10.793149,52.424685,10.793869,52.424636,2.119599
1021,10.79584,52.426465,10.796217,52.42533,1.854886
1022,10.796217,52.42533,10.796431,52.424905,1.839755
1023,10.796431,52.424905,10.793869,52.424636,1.910043
1024,10.793869,52.424636,10.793939,52.423811,1.787147
1025,10.793939,52.423811,10.793326,52.423816,1.243367
1026,10.774209,52.413186,10.774401,52.413361,1.820822
1027,10.772859,52.413721,10.773434,52.413924,-0.809661
1028,10.773434,52.413924,10.774209,52.413186,0.292105
1029,10.774209,52.413186,10.773717,52.412981,1.80142
1030,10.769791,52.415034,10.770144,52.414725,1.31487
1031,10.770144,52.414725,10.770818,52.414734,1.385296
1032,10.770818,52.414734,10.772859,52.413721,1.401171
1033,10.772859,52.413721,10.773717,52.412981,1.47521
1034,10.773717,52.412981,10.772138,52.412339,1.642106
1035,10.772138,52.412339,10.770559,52.411698,1.631391
1036,10.74901,52.422412,10.748847,52.422553,2.121458
1037,10.748847,52.422553,10.747895,52.422177,1.609504
1038,10.881821,52.458517,10.880245,52.4587,0.946712
1039,10.880245,52.4587,10.877739,52.458729,1.031166
1040,10.877009,52.459029,10.877739,52.458729,1.510655
1041,10.701297,52.416306,10.701693,52.416419,2.173566
1042,10.706048,52.416834,10.706155,52.416283,1.503921
1043,10.704582,52.416789,10.70565,52.416866,1.649309
1044,10.704427,52.417393,10.704582,52.416789,0.607845
1045,10.704582,52.416789,10.703474,52.416702,1.585372
1046,10.705494,52.417487,10.70565,52.416866,1.485157
1047,10.70565,52.416866,10.706048,52.416834,1.888849
1048,10.841263,52.438831,10.841535,52.438797,2.129185
1049,10.742767,52.430501,10.743806,52.430667,1.331375
1050,10.743806,52.430667,10.746205,52.431012,1.33449
1051,10.746205,52.431012,10.748603,52.431357,1.202551
1052,10.748603,52.431357,10.750084,52.431366,1.142321
1053,10.750084,52.431366,10.751775,52.431568,1.187906
1054,10.751775,52.431568,10.753467,52.43177,1.231471
1055,10.753467,52.43177,10.755666,52.431437,1.287713
1056,10.755666,52.431437,10.757948,52.431677,1.327348
1057,10.757948,52.431677,10.76023,52.431918,1.466374
1058,10.741638,52.428916,10.74239,52.430445,1.335546
1059,10.74239,52.430445,10.742767,52.430501,1.314803
1060,10.869567,52.416807,10.868621,52.417077,1.489829
1061,10.759187,52.42092,10.756505,52.420272,1.125869
1062,10.76078,52.420961,10.759187,52.42092,1.101834
1063,10.755361,52.41999,10.756505,52.420272,1.268905
1064,10.716934,52.416319,10.71655,52.4157,1.737784
1065,10.761593,52.451881,10.75914,52.452659,1.736153
1066,10.75914,52.452659,10.756687,52.453437,1.763607
1067,10.756687,52.453437,10.754234,52.454215,1.773069
1068,10.752849,52.454733,10.754234,52.454215,1.798537
1069,10.71928,52.415883,10.719921,52.415827,1.248192
1070,10.719921,52.415827,10.720028,52.415666,1.249271
1071,10.741345,52.389754,10.740784,52.389594,0.782482
1072,10.740784,52.389594,10.740299,52.388785,0.764048
1073,10.740299,52.388785,10.739465,52.387991,0.792283
1074,10.739465,52.387991,10.739323,52.38752,0.840017
1075,10.739323,52.38752,10.739515,52.38712,0.90166
1076,10.800213,52.447209,10.800257,52.446878,1.247814
1077,10.798622,52.447191,10.800213,52.447209,0.16589
1078,10.800213,52.447209,10.80003,52.44766,1.325025
1079,10.747934,52.428723,10.74802,52.429289,0.833415
1080,10.787725,52.406789,10.787154,52.406339,0.873756
1081,10.710551,52.395255,10.71062,52.395011,1.828271
1082,10.744281,52.41691,10.744582,52.416703,1.132258
1083,10.716251,52.41662,10.716722,52.416591,0.690807
1084,10.751517,52.407075,10.751954,52.407675,1.816834
1085,10.751954,52.407675,10.75201,52.408171,1.815826
1086,10.688144,52.4188,10.688029,52.418909,1.591425
1087,10.692068,52.414226,10.69222,52.414081,1.597105
1088,10.688614,52.412729,10.688586,52.412844,2.08739
1089,10.686275,52.414265,10.68639,52.414348,2.034575
1090,10.717759,52.413223,10.717928,52.413262,1.126801
1091,10.792696,52.423807,10.793326,52.423816,1.047588
1092,10.793326,52.423816,10.793087,52.424376,1.065078
1093,10.793087,52.424376,10.792732,52.424309,1.090912
1094,10.838515,52.453632,10.837399,52.454687,1.50787
1095,10.837399,52.454687,10.836283,52.455742,1.499052
1096,10.836283,52.455742,10.838163,52.45651,1.712355
1097,10.717256,52.417749,10.717402,52.417806,1.935688
1098,10.717402,52.417806,10.718263,52.418151,1.935456
1099,10.764294,52.424393,10.763953,52.424324,1.587782
1100,10.764078,52.47106,10.763664,52.470866,1.315728
1101,10.763664,52.470866,10.762914,52.470803,1.302493
1102,10.764929,52.471304,10.764078,52.47106,1.335547
1103,10.764078,52.47106,10.764224,52.470496,0.655843
1104,10.781848,52.404652,10.781886,52.404576,1.30144
1105,10.781503,52.405119,10.781848,52.404652,1.143825
1106,10.781848,52.404652,10.783326,52.405018,0.898881
1107,10.787537,52.418503,10.787973,52.41913,1.238983
1108,10.814211,52.387571,10.815259,52.387738,0.929317
1109,10.814784,52.388538,10.813648,52.388216,0.619864
1110,10.813648,52.388216,10.813203,52.387738,0.676069
1111,10.813203,52.387738,10.814211,52.387571,1.052208
1112,10.814211,52.387571,10.813873,52.386817,0.866869
1113,10.813873,52.386817,10.813362,52.386724,1.022656
1114,10.791049,52.407005,10.791233,52.407569,0.981806
1115,10.791233,52.407569,10.791127,52.408072,0.989798
1116,10.791127,52.408072,10.790578,52.408409,1.042074
1117,10.711558,52.418633,10.711495,52.419399,0.077769
1118,10.711495,52.419399,10.712848,52.419406,0.643846
1119,10.733403,52.371584,10.735368,52.371591,1.313416
1120,10.729967,52.371786,10.731685,52.371685,1.315544
1121,10.731685,52.371685,10.733403,52.371584,1.342283
1122,10.746583,52.397043,10.746677,52.397769,1.139547
1123,10.746677,52.397769,10.746379,52.39831,1.127278
1124,10.746379,52.39831,10.743993,52.398163,-0.63841
1125,10.743993,52.398163,10.74461,52.396945,1.967839
1126,10.745298,52.396975,10.746583,52.397043,1.192276
1127,10.746583,52.397043,10.746727,52.39705,0.759904
1128,10.751198,52.395018,10.75163,52.39557,1.057507
1129,10.75163,52.39557,10.752589,52.395955,1.02758
1130,10.75077,52.394421,10.751198,52.395018,1.810697
1131,10.751198,52.395018,10.751534,52.395034,1.728397
1132,10.707825,52.394803,10.708308,52.394645,0.456977
1133,10.708308,52.394645,10.708603,52.39498,0.522815
1134,10.757351,52.396709,10.757373,52.396416,1.330463
1135,10.757373,52.396416,10.757387,52.396229,1.359985
1136,10.757387,52.396229,10.757412,52.395893,1.38957
1137,10.757412,52.395893,10.758032,52.395892,0.922059
1138,10.758032,52.395892,10.75808,52.396223,1.892816
1139,10.753451,52.389113,10.753282,52.390516,1.639241
1140,10.752769,52.389098,10.753451,52.389113,1.131644
1141,10.753451,52.389113,10.753288,52.388798,1.512233
1142,10.753288,52.388798,10.753591,52.388117,1.486995
1143,10.783984,52.453845,10.783439,52.453673,1.82775
1144,10.783439,52.453673,10.783184,52.452479,1.763819
1145,10.783184,52.452479,10.783267,52.452419,1.882236
1146,10.796554,52.426828,10.796362,52.426655,1.097417
1147,10.796362,52.426655,10.79584,52.426465,0.698462
1148,10.79584,52.426465,10.795518,52.427928,1.826159
1149,10.795518,52.427928,10.796212,52.427928,1.254272
1150,10.796212,52.427928,10.796362,52.426655,1.099576
1151,10.798698,52.448114,10.796538,52.448256,0.463583
1152,10.796538,52.448256,10.79661,52.448776,0.298854
1153,10.79661,52.448776,10.797241,52.448916,0.361292
1154,10.799762,52.448138,10.798698,52.448114,1.350657
1155,10.798698,52.448114,10.798553,52.448782,1.262687
1156,10.798553,52.448782,10.797993,52.44871,1.21121
1157,10.797993,52.44871,10.797241,52.448916,1.157538
1158,10.797241,52.448916,10.797035,52.449156,1.151835
1159,10.803821,52.453579,10.803614,52.452858,1.094185
1160,10.803614,52.452858,10.802075,52.453276,1.272767
1161,10.802075,52.453276,10.802198,52.45342,1.258272
1162,10.803821,52.453579,10.803868,52.453744,1.170261
1163,10.804019,52.454271,10.803868,52.453744,0.73778
1164,10.803868,52.453744,10.804608,52.453162,0.888313
1165,10.804019,52.454271,10.804339,52.454124,0.671186
1166,10.804339,52.454124,10.804222,52.45403,0.781378
1167,10.804222,52.45403,10.804933,52.453327,0.567192
1168,10.804933,52.453327,10.804608,52.453162,0.666275
1169,10.804608,52.453162,10.804248,52.452972,0.758734
1170,10.804248,52.452972,10.804047,52.453272,0.488272
1171,10.872975,52.478374,10.872512,52.476843,0.25123
1172,10.872512,52.476843,10.872048,52.475313,0.55854
1173,10.787176,52.453183,10.78858,52.453963,1.003729
1174,10.78858,52.453963,10.788799,52.45475,1.00263
1175,10.784613,52.454952,10.784357,52.4542,1.759677
1176,10.784357,52.4542,10.783984,52.453845,1.77018
1177,10.783984,52.453845,10.783952,52.45346,0.909075
1178,10.783952,52.45346,10.784446,52.453123,0.820713
1179,10.784446,52.453123,10.786415,52.453061,0.777554
1180,10.786415,52.453061,10.787176,52.453183,0.789747
1181,10.787176,52.453183,10.787421,52.452928,1.076404
1182,10.787421,52.452928,10.787191,52.452406,1.110793
1183,10.783423,52.446312,10.782019,52.44639,0.732184
1184,10.779381,52.446196,10.779578,52.446624,0.595024
1185,10.770212,52.473424,10.769918,52.473792,1.566983
1186,10.769918,52.473792,10.770391,52.473818,1.564403
1187,10.766884,52.475364,10.766761,52.475861,0.766351
1188,10.767608,52.475461,10.767423,52.475906,0.776835
1189,10.768123,52.476012,10.768211,52.475755,0.727373
1190,10.76965,52.474285,10.770322,52.474219,1.499719
1191,10.770322,52.474219,10.770391,52.473818,1.513838
1192,10.770391,52.473818,10.772202,52.473705,0.985605
1193,10.769458,52.469588,10.76954,52.469153,0.090505
1194,10.767835,52.473851,10.767699,52.473129,0.821163
1195,10.769059,52.476761,10.769311,52.476204,0.709583
1196,10.838632,52.443464,10.838766,52.443156,0.605568
1197,10.799376,52.445929,10.798276,52.44601,0.548566
1198,10.79995,52.446303,10.798365,52.446276,0.276477
1199,10.800024,52.446553,10.798453,52.446582,0.207366
1200,10.840247,52.444789,10.840318,52.444516,0.670479
1201,10.844223,52.434272,10.843752,52.434099,0.491573
1202,10.781882,52.445843,10.781482,52.44587,0.778003
1203,10.781482,52.44587,10.781421,52.445598,0.389965
1204,10.799231,52.445635,10.798115,52.445741,0.467013
1205,10.842113,52.448673,10.841543,52.448655,0.582217
1206,10.856113,52.434351,10.855678,52.434268,0.56308
1207,10.843507,52.444193,10.842729,52.444452,0.794951
1208,10.856697,52.455404,10.856106,52.455631,0.472509
1209,10.774656,52.428524,10.774807,52.428036,2.468455
1210,10.774807,52.428036,10.774872,52.427828,0.785895
1211,10.843055,52.44768,10.843096,52.447178,0.864002
1212,10.843055,52.44768,10.843799,52.447678,0.377071
1213,10.843032,52.447959,10.843055,52.44768,0.767309
1214,10.843055,52.44768,10.842202,52.447675,0.218047
1215,10.843024,52.448049,10.843032,52.447959,0.705881
1216,10.843032,52.447959,10.843751,52.447981,0.197741
1217,10.843007,52.448258,10.843024,52.448049,0.698668
1218,10.843024,52.448049,10.842171,52.448015,-0.257284
1219,10.842996,52.448389,10.843007,52.448258,0.671641
1220,10.843007,52.448258,10.843704,52.448279,0.215435
1221,10.842983,52.448557,10.842996,52.448389,0.730631
1222,10.842996,52.448389,10.842141,52.448355,-0.183371
1223,10.842106,52.448745,10.842968,52.448733,0.419794
1224,10.842968,52.448733,10.842983,52.448557,0.684881
1225,10.842983,52.448557,10.843655,52.448585,0.801438
1226,10.8186,52.428804,10.818499,52.429454,1.043417
1227,10.818499,52.429454,10.819502,52.429579,0.811887
1228,10.819502,52.429579,10.81984,52.429846,0.612577
1229,10.834069,52.442279,10.835364,52.442509,0.628764
1230,10.851502,52.436842,10.85098,52.436797,0.474198
1231,10.77858,52.444373,10.778688,52.444726,0.43759
1232,10.781592,52.445271,10.781888,52.444874,0.889855
1233,10.781888,52.444874,10.782381,52.444811,0.709598
1234,10.837377,52.446909,10.837401,52.446565,0.455414
1235,10.787271,52.444215,10.787388,52.444653,0.462728
1236,10.857005,52.45694,10.857344,52.456826,0.516225
1237,10.778968,52.444048,10.778969,52.444406,0.433484
1238,10.77822,52.444342,10.778218,52.444062,0.405087
1239,10.856044,52.457513,10.856359,52.457394,0.66012
1240,10.778049,52.445071,10.777425,52.445024,0.39497
1241,10.847732,52.449317,10.847247,52.449472,0.924562
1242,10.851798,52.458625,10.851875,52.458854,0.555666
1243,10.815926,52.445902,10.816697,52.447045,0.670302
1244,10.816697,52.447045,10.81713,52.446845,0.515624
1245,10.820557,52.447114,10.819931,52.447042,1.14971
1246,10.838611,52.452985,10.83751,52.452901,0.68264
1247,10.820557,52.447114,10.820936,52.445996,1.107748
1248,10.820557,52.447114,10.821137,52.447186,0.70289
1249,10.852945,52.458952,10.8528,52.458679,0.703795
1250,10.817973,52.446888,10.819126,52.446997,1.12417
1251,10.799662,52.4537,10.799627,52.453901,1.299172
1252,10.812869,52.447713,10.813659,52.448454,0.070514
1253,10.813659,52.448454,10.814198,52.447894,0.706022
1254,10.814198,52.447894,10.814646,52.446586,0.666769
1255,10.813659,52.448454,10.812184,52.448662,0.809156
1256,10.843558,52.462589,10.844611,52.462536,0.870042
1257,10.845668,52.46248,10.844611,52.462536,0.76945
1258,10.799544,52.452195,10.799737,52.452712,1.190282
1259,10.799619,52.451204,10.799571,52.451373,1.559687
1260,10.798232,52.45156,10.798237,52.451202,1.483839
1261,10.798237,52.451202,10.799619,52.451204,0.205877
1262,10.799619,52.451204,10.799654,52.451106,1.556349
1263,10.799654,52.451106,10.800186,52.450569,1.388746
1264,10.800186,52.450569,10.800216,52.450228,1.482956
1265,10.800216,52.450228,10.799989,52.449183,1.469187
1266,10.799989,52.449183,10.799762,52.448138,1.460705
1267,10.799762,52.448138,10.80003,52.44766,1.706086
1268,10.80003,52.44766,10.799143,52.447605,1.857017
1269,10.799524,52.451541,10.799422,52.451884,1.457234
1270,10.798112,52.451935,10.798232,52.45156,1.438341
1271,10.798232,52.45156,10.799524,52.451541,0.246386
1272,10.799524,52.451541,10.799571,52.451373,1.489963
1273,10.799571,52.451373,10.800921,52.451613,1.371919
1274,10.800921,52.451613,10.800904,52.451934,1.309769
1275,10.800904,52.451934,10.800945,52.452133,1.465786
1276,10.798112,52.451935,10.799422,52.451884,1.030055
1277,10.799422,52.451884,10.799477,52.452054,1.287176
1278,10.807157,52.45196,10.807533,52.451517,0.356894
1279,10.806516,52.452911,10.807157,52.45196,-0.722478
1280,10.811594,52.44718,10.810559,52.448014,1.798085
1281,10.813514,52.446494,10.812086,52.446593,1.686016
1282,10.812086,52.446593,10.811594,52.44718,1.689807
1283,10.811594,52.44718,10.812169,52.447782,0.746175
1284,10.812169,52.447782,10.812869,52.447713,0.667363
1285,10.812869,52.447713,10.81328,52.44725,0.731127
1286,10.81328,52.44725,10.813514,52.446494,0.82022
1287,10.813514,52.446494,10.813529,52.446426,1.75069
1288,10.805412,52.449437,10.804116,52.450024,1.482995
1289,10.806616,52.451314,10.80656,52.450849,0.789793
1290,10.80656,52.450849,10.805412,52.449437,0.838719
1291,10.822326,52.481183,10.820641,52.48097,1.025387
1292,10.880665,52.432259,10.878459,52.432663,0.293556
1293,10.83856,52.453285,10.838515,52.453632,1.54622
1294,10.82132,52.43637,10.823542,52.436326,1.08167
1295,10.807897,52.442118,10.807462,52.442138,1.601256
1296,10.819025,52.44359,10.819526,52.44351,1.217575
1297,10.819526,52.44351,10.819946,52.443706,0.994258
1298,10.813099,52.435728,10.81306,52.435169,1.04092
1299,10.81184,52.436037,10.81289,52.436344,-0.280792
1300,10.811644,52.436113,10.81184,52.436037,0.433909
1301,10.81184,52.436037,10.813099,52.435728,-0.560217
1302,10.813099,52.435728,10.813014,52.436237,1.004342
1303,10.811044,52.436566,10.811118,52.436244,0.676391
1304,10.811118,52.436244,10.811521,52.435978,0.786516
1305,10.797285,52.443866,10.797481,52.44238,1.480543
1306,10.797481,52.44238,10.798083,52.442154,1.417119
1307,10.798083,52.442154,10.798722,52.441652,1.424076
1308,10.798722,52.441652,10.799135,52.44172,0.910062
1309,10.799135,52.44172,10.800655,52.441984,0.717717
1310,10.800655,52.441984,10.801632,52.442423,0.613087
1311,10.801632,52.442423,10.80286,52.441849,0.88369
1312,10.851132,52.458628,10.851419,52.458491,0.42244
1313,10.831978,52.447546,10.831333,52.447445,0.740074
1314,10.831333,52.447445,10.831395,52.446891,0.545268
1315,10.854348,52.454076,10.854056,52.454061,1.34592
1316,10.85586,52.453598,10.854348,52.454076,0.985366
1317,10.854348,52.454076,10.854895,52.455258,1.071816
1318,10.854895,52.455258,10.855441,52.45644,1.066501
1319,10.81079,52.453256,10.811557,52.452901,0.88885
1320,10.811557,52.452901,10.809894,52.451548,1.259386
1321,10.809825,52.453548,10.81079,52.453256,0.851003
1322,10.81079,52.453256,10.809472,52.452177,0.199268
1323,10.809472,52.452177,10.808051,52.451815,0.780622
1324,10.807158,52.453147,10.808587,52.453759,0.447731
1325,10.808587,52.453759,10.809825,52.453548,0.831556
1326,10.809825,52.453548,10.80889,52.452839,0.207168
1327,10.80889,52.452839,10.807571,52.45251,0.752837
1328,10.853457,52.454205,10.854056,52.454061,1.216355
1329,10.854056,52.454061,10.854014,52.453613,1.338371
1330,10.854014,52.453613,10.853177,52.452618,1.329487
1331,10.853177,52.452618,10.85234,52.451623,1.330274
1332,10.810263,52.448702,10.810559,52.448014,1.807295
1333,10.808368,52.4467,10.80935,52.447498,0.984316
1334,10.80935,52.447498,10.810559,52.448014,1.010529
1335,10.810559,52.448014,10.811885,52.448613,0.927836
1336,10.805882,52.444952,10.806427,52.445159,1.623067
1337,10.811885,52.448613,10.812184,52.448662,0.851738
1338,10.80268,52.450589,10.803302,52.451291,0.969816
1339,10.803302,52.451291,10.803433,52.451809,0.901112
1340,10.803433,52.451809,10.80463,52.451666,1.216286
1341,10.80463,52.451666,10.805133,52.451314,1.188738
1342,10.80847,52.451348,10.809894,52.451548,0.756125
1343,10.806616,52.451314,10.80847,52.451348,1.47019
1344,10.778086,52.449783,10.778171,52.45027,1.612855
1345,10.778171,52.45027,10.778473,52.450274,0.947951
1346,10.778473,52.450274,10.779016,52.450677,0.837156
1347,10.777902,52.448714,10.778086,52.449783,1.50522
1348,10.778086,52.449783,10.78006,52.44877,0.969242
1349,10.773303,52.445202,10.774136,52.445979,1.281446
1350,10.777624,52.447087,10.777902,52.448714,1.558242
1351,10.777902,52.448714,10.78006,52.44877,0.468707
1352,10.78006,52.44877,10.781112,52.448247,1.175353
1353,10.788497,52.448536,10.788774,52.448866,1.011139
1354,10.788774,52.448866,10.789395,52.448903,0.998553
1355,10.789395,52.448903,10.789564,52.449132,1.014535
1356,10.780278,52.447802,10.781112,52.448247,0.818141
1357,10.781112,52.448247,10.781551,52.447849,1.340834
1358,10.781551,52.447849,10.782247,52.447753,1.373733
1359,10.798649,52.461341,10.79881,52.461171,0.714137
1360,10.796767,52.4607,10.798649,52.461341,-0.37046
1361,10.798649,52.461341,10.79776,52.462274,0.443133
1362,10.79776,52.462274,10.795873,52.461635,-0.097351
1363,10.796667,52.46079,10.796767,52.4607,0.854377
1364,10.796767,52.4607,10.797205,52.460364,0.942451
1365,10.768481,52.470561,10.768805,52.469323,1.080573
1366,10.767061,52.469532,10.767558,52.469235,0.49149
1367,10.767558,52.469235,10.768805,52.469323,0.628165
1368,10.768805,52.469323,10.768958,52.469077,1.091664
1369,10.849528,52.456076,10.850064,52.456157,0.653353
1370,10.849151,52.456267,10.849865,52.456354,0.530964
1371,10.849145,52.456461,10.849759,52.456524,0.535782
1372,10.84925,52.456703,10.849686,52.45673,0.508475
1373,10.846271,52.459277,10.846808,52.459242,0.647666
1374,10.847501,52.459726,10.84801,52.459759,0.518575
1375,10.846242,52.459742,10.846769,52.459753,0.495483
1376,10.847486,52.459999,10.848002,52.460015,0.726845
1377,10.846216,52.460067,10.846759,52.460029,0.603991
1378,10.815189,52.443526,10.815136,52.444163,1.367718
1379,10.814985,52.442802,10.815189,52.443526,1.410307
1380,10.815189,52.443526,10.813648,52.444041,0.492501
1381,10.814809,52.442172,10.814985,52.442802,1.377587
1382,10.813094,52.442367,10.814809,52.442172,1.009793
1383,10.811414,52.443575,10.811803,52.443115,0.926856
1384,10.811803,52.443115,10.813094,52.442367,0.732435
1385,10.845126,52.458736,10.845863,52.458692,0.55848
1386,10.845863,52.458692,10.846387,52.45884,0.92976
1387,10.799782,52.452917,10.799662,52.4537,1.21383
1388,10.799662,52.4537,10.798342,52.453683,0.691002
1389,10.801267,52.452694,10.799737,52.452712,0.961251
1390,10.799737,52.452712,10.799782,52.452917,1.314574
1391,10.799782,52.452917,10.799143,52.452997,0.483463
1392,10.801146,52.45249,10.800945,52.452133,1.391963
1393,10.800945,52.452133,10.799477,52.452054,0.564971
1394,10.799477,52.452054,10.799544,52.452195,1.292989
1395,10.799544,52.452195,10.799006,52.452293,0.476304
1396,10.812461,52.436953,10.81289,52.436344,0.795759
1397,10.81289,52.436344,10.813014,52.436237,0.862138
1398,10.813014,52.436237,10.814443,52.43611,0.963792
1399,10.768021,52.472216,10.768194,52.471599,1.274501
1400,10.809894,52.451548,10.809319,52.451098,1.144527
1401,10.809319,52.451098,10.809226,52.450774,1.189688
1402,10.795873,52.461635,10.796667,52.46079,0.505119
1403,10.796667,52.46079,10.795374,52.460357,0.297329
1404,10.795374,52.460357,10.794569,52.461203,-2.270887
1405,10.794569,52.461203,10.795873,52.461635,0.296464
1406,10.816685,52.436564,10.814443,52.43611,0.775665
1407,10.814443,52.43611,10.815031,52.435205,0.064421
1408,10.785092,52.455542,10.784646,52.455379,1.612258
1409,10.784646,52.455379,10.784613,52.454952,1.620481
1410,10.784613,52.454952,10.785048,52.454993,1.180595
1411,10.785048,52.454993,10.786977,52.454542,1.158575
1412,10.786977,52.454542,10.787546,52.45466,1.167827
1413,10.854806,52.461734,10.855195,52.461634,0.659632
1414,10.855195,52.461634,10.856271,52.462239,0.321733
1415,10.846382,52.448498,10.848385,52.447859,1.626036
1416,10.790811,52.448358,10.790977,52.448148,1.470348
1417,10.790977,52.448148,10.792281,52.447723,1.453696
1418,10.792281,52.447723,10.792583,52.447204,1.497471
1419,10.788174,52.448212,10.788497,52.448536,1.080118
1420,10.804826,52.437542,10.803704,52.437844,1.526756
1421,10.798559,52.439952,10.798831,52.440306,1.810947
1422,10.798831,52.440306,10.800071,52.440702,1.806581
1423,10.800071,52.440702,10.800559,52.440839,1.775619
1424,10.800559,52.440839,10.801732,52.441141,1.758155
1425,10.801732,52.441141,10.802331,52.441471,1.754456
1426,10.802331,52.441471,10.80286,52.441849,1.754651
1427,10.80286,52.441849,10.803649,52.442771,1.803168
1428,10.800068,52.461456,10.800292,52.461823,1.000837
1429,10.800292,52.461823,10.800162,52.46238,0.907586
1430,10.800162,52.46238,10.798856,52.46225,0.595662
